episode,reward
921,-183.34131651302647
922,-65.1852626297451
923,-69.17701672535534
924,-54.2915194931221
925,-157.92633080750286
926,-207.62911733413617
927,-192.17810527126477
928,-98.5920432513815
929,-244.57093594623092
930,-297.0104035759638
931,-166.32278428789238
932,-85.73597858557707
933,-79.65947266036954
934,-134.34042191444874
935,-92.53412663728082
936,-30.386368293797375
937,-181.12498457240693
938,-135.62098112041426
939,-68.16887723268266
940,-70.40241208667882
941,-67.32198371647115
942,-161.70927942081445
943,-136.41725906910017
944,-123.72368062716545
945,-159.36065585157485
946,-1.505027444459344
947,-222.6915034160524
948,-206.24782567691727
949,-237.8379639671006
950,-57.70286683118287
951,-99.30835069118658
952,-91.25429796600959
953,-142.36918193887948
954,-116.4644196887501
955,-145.2793715481393
956,27.03105686974621
957,-151.50123568567557
958,-24.82112304595205
959,-72.97799719355527
960,-118.62471182482288
961,-95.5543424572396
962,-154.89295431200173
963,-133.61612514894736
964,-89.3222399476509
965,-84.32499916137708
966,-83.53072336271768
967,-31.580926349205072
968,-1.6137753411084788
969,-344.74048876480776
970,-143.2510087716565
971,-134.48670701784485
972,-35.6342081676776
973,-71.21835094911945
974,-81.01463854056931
975,-98.87308553858956
976,-62.28296113000624
977,-29.194314693524433
978,-253.38337333541384
979,-212.53827325731623
980,-45.55103973087364
981,-111.54232750746515
982,-95.616228246661
983,-34.06401341987926
984,-70.56981751929818
985,-174.8578200920769
986,-17.263674608442074
987,-287.6319455860724
988,-115.21149683341245
989,-73.84869758964783
990,-142.39130655968123
991,-248.38275534608616
992,-127.37899016435699
993,-135.16681689335843
994,-21.046787152035392
995,-67.40603074117469
996,-110.37060697408063
997,-123.34500688122085
998,-37.66260562634907
999,-98.8455621364327
1000,-122.5252680740532
1001,-95.59165198940181
1002,-61.791624307824726
1003,-155.7062877361729
1004,-13.047548259856242
1005,-350.26594982824145
1006,-209.36286879504223
1007,-160.20383945696386
1008,-137.6951126305226
1009,-97.17235306071197
1010,-238.01434260451052
1011,-32.993810434841976
1012,-108.23344856449256
1013,-23.668970454442032
1014,-127.85574557805208
1015,-246.56687864461108
1016,-137.36880166964647
1017,-6.135009996293448
1018,-156.7451638766007
1019,-83.51930173042032
1020,-178.30087751381166
1021,-53.480345098732094
1022,-81.41306889837273
1023,-44.46060097923322
1024,1.7750759689541837
1025,-163.67202479414522
1026,-90.65589857382214
1027,-170.4691692562817
1028,-152.31682404248141
1029,-68.45254030859527
1030,-77.55412035425265
1031,13.248654967097238
1032,-425.6714262336213
1033,-31.060195324661024
1034,-89.52003019221706
1035,-97.13301799818902
1036,-284.8392620414685
1037,-186.14616205129724
1038,-117.32296921755227
1039,-68.52234630465983
1040,-103.14407716548803
1041,-250.5876275127386
1042,-71.50710507258341
1043,-60.50636700257901
1044,-43.17364140801636
1045,-65.7592868946746
1046,-140.95956448603675
1047,-302.2773325589228
1048,-93.42397686479951
1049,-64.20369409257265
1050,-225.6330297167259
1051,-61.45239863646885
1052,-70.12766378860479
1053,-55.79505358157756
1054,-78.33415518443267
1055,-96.85493035699432
1056,-81.41178498569775
1057,18.695682019496502
1058,-67.37329002958225
1059,-137.9900199693089
1060,-222.55280844282714
1061,-66.23083333225625
1062,-220.88932756056
1063,-63.13962616672079
1064,-91.68008895438601
1065,-67.84881181788009
1066,-126.47885371622704
1067,-111.34462965884859
1068,-235.51263983570027
1069,-58.552346156937105
1070,-117.41162249094955
1071,-71.93108082786442
1072,-148.01241913620515
1073,-413.79344322590754
